Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2019,"Baso-azalera, azalera osoaren proportzioan",,,Ajangiz,%,Ajangiz,54.7
2021,"Baso-azalera, azalera osoaren proportzioan",,,Ajangiz,%,Ajangiz,54.9
2018,"Baso-azalera, azalera osoaren proportzioan",,,Ajangiz,%,Ajangiz,54.5
2016,"Baso-azalera, azalera osoaren proportzioan",,,Albiztur,%,Albiztur,65.3
2020,"Baso-azalera, azalera osoaren proportzioan",,,Albiztur,%,Albiztur,64.4
2018,"Baso-azalera, azalera osoaren proportzioan",,,Albiztur,%,Albiztur,63.9
2010,"Baso-azalera, azalera osoaren proportzioan",,,Albiztur,%,Albiztur,68.9
2022,"Baso-azalera, azalera osoaren proportzioan",,,Albiztur,%,Albiztur,64.6
2019,"Baso-azalera, azalera osoaren proportzioan",,,Albiztur,%,Albiztur,64.0
2021,"Baso-azalera, azalera osoaren proportzioan",,,Albiztur,%,Albiztur,64.4
2019,"Baso-azalera, azalera osoaren proportzioan",,,Alegia,%,Alegia,69.4
2021,"Baso-azalera, azalera osoaren proportzioan",,,Alegia,%,Alegia,69.4
2010,"Baso-azalera, azalera osoaren proportzioan",,,Alegia,%,Alegia,72.6
2016,"Baso-azalera, azalera osoaren proportzioan",,,Alegia,%,Alegia,71.2
2020,"Baso-azalera, azalera osoaren proportzioan",,,Alegia,%,Alegia,69.4
2018,"Baso-azalera, azalera osoaren proportzioan",,,Alegia,%,Alegia,68.8
2022,"Baso-azalera, azalera osoaren proportzioan",,,Alegia,%,Alegia,69.4
2018,"Baso-azalera, azalera osoaren proportzioan",,,Alegría-Dulantzi,%,Alegría-Dulantzi,32.9
2019,"Baso-azalera, azalera osoaren proportzioan",,,Alegría-Dulantzi,%,Alegría-Dulantzi,32.9
2021,"Baso-azalera, azalera osoaren proportzioan",,,Alegría-Dulantzi,%,Alegría-Dulantzi,32.9
2022,"Baso-azalera, azalera osoaren proportzioan",,,Alegría-Dulantzi,%,Alegría-Dulantzi,32.9
2020,"Baso-azalera, azalera osoaren proportzioan",,,Alegría-Dulantzi,%,Alegría-Dulantzi,32.9
2016,"Baso-azalera, azalera osoaren proportzioan",,,Alegría-Dulantzi,%,Alegría-Dulantzi,32.9
2010,"Baso-azalera, azalera osoaren proportzioan",,,Alegría-Dulantzi,%,Alegría-Dulantzi,33.6
2018,"Baso-azalera, azalera osoaren proportzioan",,,Alkiza,%,Alkiza,68.0
2021,"Baso-azalera, azalera osoaren proportzioan",,,Alkiza,%,Alkiza,68.0
2016,"Baso-azalera, azalera osoaren proportzioan",,,Alkiza,%,Alkiza,68.9
2010,"Baso-azalera, azalera osoaren proportzioan",,,Alkiza,%,Alkiza,70.4
2020,"Baso-azalera, azalera osoaren proportzioan",,,Alkiza,%,Alkiza,68.0
2022,"Baso-azalera, azalera osoaren proportzioan",,,Alkiza,%,Alkiza,67.9
2019,"Baso-azalera, azalera osoaren proportzioan",,,Alkiza,%,Alkiza,68.1
2018,"Baso-azalera, azalera osoaren proportzioan",,,Alonsotegi,%,Alonsotegi,52.4
2019,"Baso-azalera, azalera osoaren proportzioan",,,Alonsotegi,%,Alonsotegi,52.1
2022,"Baso-azalera, azalera osoaren proportzioan",,,Alonsotegi,%,Alonsotegi,54.5
2021,"Baso-azalera, azalera osoaren proportzioan",,,Alonsotegi,%,Alonsotegi,54.5
2016,"Baso-azalera, azalera osoaren proportzioan",,,Alonsotegi,%,Alonsotegi,51.5
2010,"Baso-azalera, azalera osoaren proportzioan",,,Alonsotegi,%,Alonsotegi,47.6
2020,"Baso-azalera, azalera osoaren proportzioan",,,Alonsotegi,%,Alonsotegi,54.6
2019,"Baso-azalera, azalera osoaren proportzioan",,,Altzaga,%,Altzaga,61.1
2018,"Baso-azalera, azalera osoaren proportzioan",,,Altzaga,%,Altzaga,61.1
2020,"Baso-azalera, azalera osoaren proportzioan",,,Altzaga,%,Altzaga,61.1
2021,"Baso-azalera, azalera osoaren proportzioan",,,Altzaga,%,Altzaga,61.8
2010,"Baso-azalera, azalera osoaren proportzioan",,,Altzaga,%,Altzaga,60.4
2016,"Baso-azalera, azalera osoaren proportzioan",,,Altzaga,%,Altzaga,62.6
2022,"Baso-azalera, azalera osoaren proportzioan",,,Altzaga,%,Altzaga,61.8
2020,"Baso-azalera, azalera osoaren proportzioan",,,Altzo,%,Altzo,65.6
2018,"Baso-azalera, azalera osoaren proportzioan",,,Altzo,%,Altzo,65.2
2021,"Baso-azalera, azalera osoaren proportzioan",,,Altzo,%,Altzo,65.7
2016,"Baso-azalera, azalera osoaren proportzioan",,,Altzo,%,Altzo,68.7
2010,"Baso-azalera, azalera osoaren proportzioan",,,Altzo,%,Altzo,69.1
2022,"Baso-azalera, azalera osoaren proportzioan",,,Altzo,%,Altzo,65.8
2019,"Baso-azalera, azalera osoaren proportzioan",,,Altzo,%,Altzo,65.6
2022,"Baso-azalera, azalera osoaren proportzioan",,,Amezketa,%,Amezketa,61.4
2016,"Baso-azalera, azalera osoaren proportzioan",,,Amezketa,%,Amezketa,62.8
2018,"Baso-azalera, azalera osoaren proportzioan",,,Amezketa,%,Amezketa,60.7
2010,"Baso-azalera, azalera osoaren proportzioan",,,Amezketa,%,Amezketa,62.9
2021,"Baso-azalera, azalera osoaren proportzioan",,,Amezketa,%,Amezketa,61.0
2019,"Baso-azalera, azalera osoaren proportzioan",,,Amezketa,%,Amezketa,61.1
2020,"Baso-azalera, azalera osoaren proportzioan",,,Amezketa,%,Amezketa,61.1
2010,"Baso-azalera, azalera osoaren proportzioan",,,Amorebieta-Etxano,%,Amorebieta-Etxano,64.4
2021,"Baso-azalera, azalera osoaren proportzioan",,,Amorebieta-Etxano,%,Amorebieta-Etxano,62.8
2018,"Baso-azalera, azalera osoaren proportzioan",,,Amorebieta-Etxano,%,Amorebieta-Etxano,61.8
2016,"Baso-azalera, azalera osoaren proportzioan",,,Amorebieta-Etxano,%,Amorebieta-Etxano,63.7
2020,"Baso-azalera, azalera osoaren proportzioan",,,Amorebieta-Etxano,%,Amorebieta-Etxano,62.3
2019,"Baso-azalera, azalera osoaren proportzioan",,,Amorebieta-Etxano,%,Amorebieta-Etxano,61.8
2022,"Baso-azalera, azalera osoaren proportzioan",,,Amorebieta-Etxano,%,Amorebieta-Etxano,62.8
2010,"Baso-azalera, azalera osoaren proportzioan",,,Amoroto,%,Amoroto,83.3
2020,"Baso-azalera, azalera osoaren proportzioan",,,Amoroto,%,Amoroto,82.8
2018,"Baso-azalera, azalera osoaren proportzioan",,,Amoroto,%,Amoroto,82.3
2022,"Baso-azalera, azalera osoaren proportzioan",,,Amoroto,%,Amoroto,83.6
2016,"Baso-azalera, azalera osoaren proportzioan",,,Amoroto,%,Amoroto,82.9
2019,"Baso-azalera, azalera osoaren proportzioan",,,Amoroto,%,Amoroto,82.2
2021,"Baso-azalera, azalera osoaren proportzioan",,,Amoroto,%,Amoroto,83.6
2021,"Baso-azalera, azalera osoaren proportzioan",,,Amurrio,%,Amurrio,59.0
2016,"Baso-azalera, azalera osoaren proportzioan",,,Amurrio,%,Amurrio,58.0
2018,"Baso-azalera, azalera osoaren proportzioan",,,Amurrio,%,Amurrio,58.0
2020,"Baso-azalera, azalera osoaren proportzioan",,,Amurrio,%,Amurrio,59.0
2019,"Baso-azalera, azalera osoaren proportzioan",,,Amurrio,%,Amurrio,58.4
2022,"Baso-azalera, azalera osoaren proportzioan",,,Amurrio,%,Amurrio,59.1
2010,"Baso-azalera, azalera osoaren proportzioan",,,Amurrio,%,Amurrio,57.8
2018,"Baso-azalera, azalera osoaren proportzioan",,,Andoain,%,Andoain,57.0
2019,"Baso-azalera, azalera osoaren proportzioan",,,Andoain,%,Andoain,57.0
2022,"Baso-azalera, azalera osoaren proportzioan",,,Andoain,%,Andoain,57.4
2016,"Baso-azalera, azalera osoaren proportzioan",,,Andoain,%,Andoain,58.0
2010,"Baso-azalera, azalera osoaren proportzioan",,,Andoain,%,Andoain,57.5
2020,"Baso-azalera, azalera osoaren proportzioan",,,Andoain,%,Andoain,57.0
2021,"Baso-azalera, azalera osoaren proportzioan",,,Andoain,%,Andoain,57.4
2021,"Baso-azalera, azalera osoaren proportzioan",,,Anoeta,%,Anoeta,50.5
2016,"Baso-azalera, azalera osoaren proportzioan",,,Anoeta,%,Anoeta,52.0
2019,"Baso-azalera, azalera osoaren proportzioan",,,Anoeta,%,Anoeta,50.5
2020,"Baso-azalera, azalera osoaren proportzioan",,,Anoeta,%,Anoeta,50.5
2022,"Baso-azalera, azalera osoaren proportzioan",,,Anoeta,%,Anoeta,50.5
2010,"Baso-azalera, azalera osoaren proportzioan",,,Anoeta,%,Anoeta,53.7
2018,"Baso-azalera, azalera osoaren proportzioan",,,Anoeta,%,Anoeta,50.5
2021,"Baso-azalera, azalera osoaren proportzioan",,,Antzuola,%,Antzuola,75.1
2018,"Baso-azalera, azalera osoaren proportzioan",,,Antzuola,%,Antzuola,75.0
2019,"Baso-azalera, azalera osoaren proportzioan",,,Antzuola,%,Antzuola,75.0
2022,"Baso-azalera, azalera osoaren proportzioan",,,Antzuola,%,Antzuola,75.1
2010,"Baso-azalera, azalera osoaren proportzioan",,,Antzuola,%,Antzuola,80.6
2020,"Baso-azalera, azalera osoaren proportzioan",,,Antzuola,%,Antzuola,75.0
2016,"Baso-azalera, azalera osoaren proportzioan",,,Antzuola,%,Antzuola,77.7
2010,"Baso-azalera, azalera osoaren proportzioan",,,Añana,%,Añana,43.2
2019,"Baso-azalera, azalera osoaren proportzioan",,,Añana,%,Añana,46.2
2022,"Baso-azalera, azalera osoaren proportzioan",,,Añana,%,Añana,46.3
2018,"Baso-azalera, azalera osoaren proportzioan",,,Añana,%,Añana,45.7
2021,"Baso-azalera, azalera osoaren proportzioan",,,Añana,%,Añana,46.2
2016,"Baso-azalera, azalera osoaren proportzioan",,,Añana,%,Añana,45.7
2020,"Baso-azalera, azalera osoaren proportzioan",,,Añana,%,Añana,46.2
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arakaldo,%,Arakaldo,74.9
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arakaldo,%,Arakaldo,74.9
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arakaldo,%,Arakaldo,75.0
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arakaldo,%,Arakaldo,75.8
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arakaldo,%,Arakaldo,74.9
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arakaldo,%,Arakaldo,74.9
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arakaldo,%,Arakaldo,79.6
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arama,%,Arama,51.4
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arama,%,Arama,51.4
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arama,%,Arama,51.3
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arama,%,Arama,51.4
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arama,%,Arama,60.0
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arama,%,Arama,51.5
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arama,%,Arama,54.7
2022,"Baso-azalera, azalera osoaren proportzioan",,,Aramaio,%,Aramaio,78.9
2018,"Baso-azalera, azalera osoaren proportzioan",,,Aramaio,%,Aramaio,78.5
2019,"Baso-azalera, azalera osoaren proportzioan",,,Aramaio,%,Aramaio,78.6
2010,"Baso-azalera, azalera osoaren proportzioan",,,Aramaio,%,Aramaio,77.7
2016,"Baso-azalera, azalera osoaren proportzioan",,,Aramaio,%,Aramaio,78.9
2020,"Baso-azalera, azalera osoaren proportzioan",,,Aramaio,%,Aramaio,78.7
2021,"Baso-azalera, azalera osoaren proportzioan",,,Aramaio,%,Aramaio,78.8
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arantzazu,%,Arantzazu,58.3
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arantzazu,%,Arantzazu,61.0
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arantzazu,%,Arantzazu,60.6
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arantzazu,%,Arantzazu,64.2
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arantzazu,%,Arantzazu,59.9
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arantzazu,%,Arantzazu,61.0
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arantzazu,%,Arantzazu,60.6
2016,"Baso-azalera, azalera osoaren proportzioan",,,Areatza,%,Areatza,86.2
2019,"Baso-azalera, azalera osoaren proportzioan",,,Areatza,%,Areatza,83.6
2021,"Baso-azalera, azalera osoaren proportzioan",,,Areatza,%,Areatza,86.3
2010,"Baso-azalera, azalera osoaren proportzioan",,,Areatza,%,Areatza,89.6
2020,"Baso-azalera, azalera osoaren proportzioan",,,Areatza,%,Areatza,85.4
2022,"Baso-azalera, azalera osoaren proportzioan",,,Areatza,%,Areatza,86.3
2018,"Baso-azalera, azalera osoaren proportzioan",,,Areatza,%,Areatza,83.2
2021,"Baso-azalera, azalera osoaren proportzioan",,,Aretxabaleta,%,Aretxabaleta,55.6
2010,"Baso-azalera, azalera osoaren proportzioan",,,Aretxabaleta,%,Aretxabaleta,51.2
2016,"Baso-azalera, azalera osoaren proportzioan",,,Aretxabaleta,%,Aretxabaleta,55.8
2022,"Baso-azalera, azalera osoaren proportzioan",,,Aretxabaleta,%,Aretxabaleta,55.6
2018,"Baso-azalera, azalera osoaren proportzioan",,,Aretxabaleta,%,Aretxabaleta,54.8
2020,"Baso-azalera, azalera osoaren proportzioan",,,Aretxabaleta,%,Aretxabaleta,55.6
2019,"Baso-azalera, azalera osoaren proportzioan",,,Aretxabaleta,%,Aretxabaleta,55.5
2021,"Baso-azalera, azalera osoaren proportzioan",,,Armiñón,%,Armiñón,6.6
2020,"Baso-azalera, azalera osoaren proportzioan",,,Armiñón,%,Armiñón,6.6
2010,"Baso-azalera, azalera osoaren proportzioan",,,Armiñón,%,Armiñón,8.4
2022,"Baso-azalera, azalera osoaren proportzioan",,,Armiñón,%,Armiñón,6.6
2016,"Baso-azalera, azalera osoaren proportzioan",,,Armiñón,%,Armiñón,6.6
2019,"Baso-azalera, azalera osoaren proportzioan",,,Armiñón,%,Armiñón,6.6
2018,"Baso-azalera, azalera osoaren proportzioan",,,Armiñón,%,Armiñón,6.6
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arraia-Maeztu,%,Arraia-Maeztu,62.6
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arraia-Maeztu,%,Arraia-Maeztu,62.5
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arraia-Maeztu,%,Arraia-Maeztu,62.1
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arraia-Maeztu,%,Arraia-Maeztu,62.1
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arraia-Maeztu,%,Arraia-Maeztu,62.6
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arraia-Maeztu,%,Arraia-Maeztu,61.8
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arraia-Maeztu,%,Arraia-Maeztu,62.1
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,73.3
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,72.5
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,72.6
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,73.4
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,73.6
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,73.4
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,73.0
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arrasate / Mondragón,%,Arrasate / Mondragón,65.5
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arrasate / Mondragón,%,Arrasate / Mondragón,64.0
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arrasate / Mondragón,%,Arrasate / Mondragón,63.5
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arrasate / Mondragón,%,Arrasate / Mondragón,64.0
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arrasate / Mondragón,%,Arrasate / Mondragón,64.0
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arrasate / Mondragón,%,Arrasate / Mondragón,64.6
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arrasate / Mondragón,%,Arrasate / Mondragón,64.0
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arratzu,%,Arratzu,71.1
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arratzu,%,Arratzu,70.9
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arratzu,%,Arratzu,72.1
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arratzu,%,Arratzu,72.1
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arratzu,%,Arratzu,72.1
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arratzu,%,Arratzu,70.9
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arratzu,%,Arratzu,71.8
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,29.2
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,29.2
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,28.7
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,29.2
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,28.7
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,28.6
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,29.2
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arrieta,%,Arrieta,65.3
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arrieta,%,Arrieta,65.2
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arrieta,%,Arrieta,64.7
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arrieta,%,Arrieta,66.3
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arrieta,%,Arrieta,65.2
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arrieta,%,Arrieta,65.1
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arrieta,%,Arrieta,65.1
2019,"Baso-azalera, azalera osoaren proportzioan",,,Arrigorriaga,%,Arrigorriaga,60.5
2010,"Baso-azalera, azalera osoaren proportzioan",,,Arrigorriaga,%,Arrigorriaga,61.4
2022,"Baso-azalera, azalera osoaren proportzioan",,,Arrigorriaga,%,Arrigorriaga,61.4
2018,"Baso-azalera, azalera osoaren proportzioan",,,Arrigorriaga,%,Arrigorriaga,60.5
2020,"Baso-azalera, azalera osoaren proportzioan",,,Arrigorriaga,%,Arrigorriaga,61.3
2021,"Baso-azalera, azalera osoaren proportzioan",,,Arrigorriaga,%,Arrigorriaga,61.4
2016,"Baso-azalera, azalera osoaren proportzioan",,,Arrigorriaga,%,Arrigorriaga,61.0
2022,"Baso-azalera, azalera osoaren proportzioan",,,Artea,%,Artea,74.4
2018,"Baso-azalera, azalera osoaren proportzioan",,,Artea,%,Artea,70.5
2016,"Baso-azalera, azalera osoaren proportzioan",,,Artea,%,Artea,74.3
2019,"Baso-azalera, azalera osoaren proportzioan",,,Artea,%,Artea,73.0
2021,"Baso-azalera, azalera osoaren proportzioan",,,Artea,%,Artea,74.2
2010,"Baso-azalera, azalera osoaren proportzioan",,,Artea,%,Artea,74.4
2020,"Baso-azalera, azalera osoaren proportzioan",,,Artea,%,Artea,74.0
2020,"Baso-azalera, azalera osoaren proportzioan",,,Artzentales,%,Artzentales,59.8
2018,"Baso-azalera, azalera osoaren proportzioan",,,Artzentales,%,Artzentales,59.1
2021,"Baso-azalera, azalera osoaren proportzioan",,,Artzentales,%,Artzentales,60.1
2019,"Baso-azalera, azalera osoaren proportzioan",,,Artzentales,%,Artzentales,59.3
2010,"Baso-azalera, azalera osoaren proportzioan",,,Artzentales,%,Artzentales,60.0
2022,"Baso-azalera, azalera osoaren proportzioan",,,Artzentales,%,Artzentales,60.0
2016,"Baso-azalera, azalera osoaren proportzioan",,,Artzentales,%,Artzentales,60.1
2022,"Baso-azalera, azalera osoaren proportzioan",,,Artziniega,%,Artziniega,57.2
2021,"Baso-azalera, azalera osoaren proportzioan",,,Artziniega,%,Artziniega,56.9
2019,"Baso-azalera, azalera osoaren proportzioan",,,Artziniega,%,Artziniega,58.1
2016,"Baso-azalera, azalera osoaren proportzioan",,,Artziniega,%,Artziniega,57.3
2018,"Baso-azalera, azalera osoaren proportzioan",,,Artziniega,%,Artziniega,58.5
2020,"Baso-azalera, azalera osoaren proportzioan",,,Artziniega,%,Artziniega,56.9
2010,"Baso-azalera, azalera osoaren proportzioan",,,Artziniega,%,Artziniega,57.3
2021,"Baso-azalera, azalera osoaren proportzioan",,,Asparrena,%,Asparrena,52.4
2022,"Baso-azalera, azalera osoaren proportzioan",,,Asparrena,%,Asparrena,52.4
2016,"Baso-azalera, azalera osoaren proportzioan",,,Asparrena,%,Asparrena,52.4
